Instcode;Unieknr;Volgnrar;Aadnstvb;Ingdatdv;Eindatdv;HOOPgeb;Functcat;WelGeenHGL;Salschal;Taakomv;Aanst_22;Peildat
DDD;165304083;7;T;20120101;20180101;NATU;21040;0;7;5000;T;20171231
DDD;165304484;21;T;20190101;99990101;NATU;20910;0;4;8000;T;20191231
DDD;165304484;21;T;20190101;99990101;NATU;20910;0;4;8000;T;20201231
DDD;165304985;3;V;19840101;99990101;DIV;30820;0;7;6000;V;20181231
DDD;165304985;3;V;19840101;99990101;DIV;30820;0;7;6000;V;20191231
DDD;165304985;3;V;19840101;99990101;DIV;30820;0;7;6000;V;20201231
DDD;165304985;3;V;19840101;99990101;DIV;30820;0;7;6000;V;20171231
DDD;165305592;1;V;20090101;20190101;DIV;30830;0;6;4000;V;20181231
DDD;165305592;1;V;20090101;99990101;DIV;30830;0;6;4000;V;20171231
DDD;165307449;3;V;19970101;99990101;RECH;10920;0;12;6000;V;20181231
DDD;165307449;3;V;19970101;99990101;RECH;10920;0;12;6000;V;20191231
DDD;165307449;3;V;19970101;99990101;RECH;10920;0;12;6000;V;20201231
DDD;165307449;3;V;19970101;99990101;RECH;10920;0;12;6000;L;20171231
DDD;165307534;7;V;20110101;99990101;NATU;10520;1;16;10000;V;20181231
DDD;165307534;7;V;20110101;99990101;NATU;10520;1;16;10000;V;20191231
DDD;165307534;7;V;20110101;99990101;NATU;10520;1;16;10000;V;20201231
DDD;165307534;7;V;20110101;99990101;NATU;10610;0;14;10000;L;20171231
DDD;165308502;2;V;19980101;99990101;G&M;30820;0;7;6500;V;20181231
DDD;165308502;2;V;19980101;99990101;G&M;30820;0;7;8000;V;20191231
DDD;165308502;2;V;19980101;99990101;G&M;30820;0;7;10000;V;20201231
DDD;165308502;2;V;19980101;99990101;G&M;30820;0;7;6500;V;20171231
DDD;165310223;3;V;20070101;99990101;NATU;70140;0;10;10000;V;20181231
DDD;165310223;3;V;20070101;99990101;NATU;70140;0;10;10000;V;20191231
DDD;165310223;3;V;20070101;99990101;NATU;70140;0;10;10000;V;20201231
DDD;165310223;3;V;20070101;99990101;G&M;21330;0;9;10000;V;20171231
DDD;165311088;2;V;19930101;99990101;RECH;21510;0;11;6000;V;20181231
DDD;165311088;2;V;19930101;99990101;RECH;71040;0;11;8000;V;20191231
DDD;165311088;2;V;19930101;99990101;RECH;71040;0;11;10000;V;20201231
DDD;165311088;2;V;19930101;99990101;RECH;21510;0;11;6000;V;20171231
DDD;165311434;6;V;20090101;99990101;NATU;10610;0;14;10000;V;20181231
DDD;165311434;6;V;20090101;99990101;NATU;10610;0;14;10000;V;20191231
DDD;165311434;6;V;20090101;99990101;NATU;10610;0;14;10000;V;20201231
DDD;165311434;6;V;20090101;99990101;NATU;10610;0;14;10000;L;20171231
DDD;165314229;1;V;20160101;99990101;DIV;60805;0;10;9000;V;20181231
DDD;165314229;1;V;20160101;99990101;DIV;60805;0;10;9000;V;20191231
DDD;165314229;1;V;20160101;99990101;DIV;60805;0;10;9000;V;20201231
DDD;165314229;1;T;20160101;99990101;DIV;60805;0;10;9000;T;20171231
DDD;165318429;1;V;20150101;99990101;RECH;30830;0;6;9000;V;20181231
DDD;165318429;1;V;20150101;99990101;RECH;30830;0;6;9000;V;20191231
DDD;165318429;1;V;20150101;99990101;RECH;30830;0;6;9000;V;20201231
DDD;165318429;1;V;20150101;99990101;RECH;30830;0;6;9000;V;20171231
DDD;165323955;1;V;19980101;99990101;DIV;60120;0;10;10000;V;20181231
DDD;165323955;1;V;19980101;99990101;DIV;60110;0;11;10000;V;20191231
DDD;165323955;1;V;19980101;99990101;DIV;60110;0;11;10000;V;20201231
DDD;165323955;1;V;19980101;99990101;DIV;60120;0;10;10000;V;20171231
DDD;165324058;4;V;20090101;99990101;NATU;10610;0;14;10000;V;20181231
DDD;165324058;4;V;20090101;99990101;NATU;10610;0;14;10000;V;20191231
DDD;165324058;4;V;20090101;99990101;NATU;10610;0;14;10000;V;20201231
DDD;165324058;4;V;20090101;99990101;NATU;10710;0;12;10000;L;20171231
DDD;165326091;2;V;20010101;99990101;RECH;100910;0;10;7000;V;20181231
DDD;165326091;2;V;20010101;99990101;RECH;100910;0;10;8000;V;20191231
DDD;165326091;2;V;20010101;99990101;RECH;100910;0;10;8000;V;20201231
DDD;165326091;2;V;20010101;99990101;RECH;100910;0;10;8000;V;20171231
DDD;165326559;1;T;20200101;99990101;NATU;30820;0;7;6000;T;20201231
DDD;165331848;7;T;20190101;99990101;G&M;10940;0;10;4000;T;20191231
DDD;165331848;7;T;20190101;99990101;G&M;10930;0;11;5000;K;20201231
DDD;165332401;1;V;20070101;99990101;NATU;30830;0;6;5000;V;20181231
DDD;165332401;1;V;20070101;99990101;NATU;30830;0;6;5000;V;20191231
DDD;165332401;1;V;20070101;99990101;NATU;30830;0;6;5000;V;20201231
DDD;165332401;1;V;20070101;99990101;NATU;30830;0;6;5000;V;20171231
DDD;165333223;1;V;20000101;99990101;NATU;30820;0;7;5500;V;20181231
DDD;165333223;1;V;20000101;99990101;NATU;30820;0;7;5500;V;20191231
DDD;165333223;1;V;20000101;99990101;NATU;30820;0;7;5500;V;20201231
DDD;165333223;1;V;20000101;99990101;NATU;30820;0;7;5500;V;20171231
DDD;165334849;6;V;20000101;99990101;DIV;20110;0;7;10000;V;20181231
DDD;165334849;6;V;20000101;99990101;DIV;20110;0;7;10000;V;20191231
DDD;165334849;6;V;20000101;99990101;DIV;20110;0;7;10000;V;20201231
DDD;165334849;6;V;20000101;99990101;DIV;20110;0;7;10000;V;20171231
DDD;165335026;2;V;19960101;99990101;DIV;71330;0;7;10000;V;20181231
DDD;165335026;2;V;19960101;99990101;DIV;71330;0;7;10000;V;20191231
DDD;165335026;2;V;19960101;99990101;DIV;71330;0;7;10000;V;20201231
DDD;165335026;2;V;19960101;99990101;DIV;71330;0;7;10000;V;20171231
DDD;165338209;9;V;20070101;99990101;NATU;10930;0;11;10000;V;20181231
DDD;165338209;9;V;20070101;99990101;NATU;10930;0;11;10000;V;20191231
DDD;165338209;9;V;20070101;99990101;NATU;10930;0;11;10000;V;20201231
DDD;165338209;9;V;20070101;99990101;NATU;10940;0;10;10000;L;20171231
DDD;165339657;1;V;19800101;99990101;DIV;30820;0;7;8000;V;20181231
DDD;165339657;1;V;19800101;99990101;DIV;30820;0;7;8000;V;20191231
DDD;165339657;1;V;19800101;99990101;DIV;30820;0;7;9000;V;20201231
DDD;165339657;1;V;19800101;99990101;DIV;30820;0;7;8000;V;20171231
DDD;165343375;5;T;20200101;99990101;NATU;11010;0;10;10000;T;20201231
DDD;165346424;1;V;20140101;99990101;G&M;100910;0;10;8000;V;20181231
DDD;165346424;1;V;20140101;99990101;G&M;100910;0;10;8000;V;20191231
DDD;165346424;1;V;20140101;99990101;G&M;100910;0;10;8000;V;20201231
DDD;165346424;1;V;20140101;99990101;G&M;100910;0;10;9000;V;20171231
DDD;165391625;2;V;20160101;99990101;DIV;30330;0;5;8000;V;20181231
DDD;165391625;2;V;20160101;99990101;DIV;30310;0;5;8000;V;20191231
DDD;165391625;2;V;20160101;99990101;DIV;30330;0;5;8000;V;20201231
DDD;165391625;2;V;20160101;99990101;DIV;30340;0;4;8000;V;20171231
DDD;165394346;1;T;20190101;99990101;NATU;21510;0;10;10000;T;20191231
DDD;165394346;1;V;20190101;99990101;NATU;21510;0;10;10000;V;20201231
DDD;165415179;1;V;20100101;99990101;DIV;70920;0;9;7000;V;20181231
DDD;165415179;1;V;20100101;99990101;DIV;70920;0;9;7000;V;20191231
DDD;165415179;1;V;20100101;99990101;DIV;70920;0;9;7000;V;20201231
DDD;165415179;1;V;20100101;99990101;DIV;70920;0;9;7000;V;20171231
DDD;165436992;3;V;20030101;99990101;NATU;10710;0;12;10000;V;20181231
DDD;165436992;3;V;20030101;99990101;NATU;10710;0;12;10000;V;20191231
DDD;165436992;3;V;20030101;99990101;NATU;10710;0;12;10000;V;20201231
DDD;165436992;3;V;20030101;99990101;NATU;10710;0;12;10000;L;20171231
DDD;165441214;1;V;20080101;99990101;DIV;60805;0;10;10000;V;20181231
DDD;165441214;1;V;20080101;99990101;DIV;30610;0;11;10000;V;20191231
DDD;165441214;1;V;20080101;99990101;DIV;30610;0;11;10000;V;20201231
DDD;165441214;1;V;20080101;99990101;DIV;60805;0;10;10000;V;20171231
DDD;165455645;3;V;20030101;99990101;T&C;10710;0;12;8000;V;20181231
DDD;165455645;3;V;20030101;99990101;T&C;10710;0;12;8000;V;20191231
DDD;165455645;3;V;20030101;99990101;T&C;10710;0;12;8000;V;20201231
DDD;165455645;3;V;20030101;99990101;T&C;10710;0;12;8000;L;20171231
DDD;165493451;9;T;20190101;99990101;T&C;10930;0;11;3500;T;20191231
DDD;165493451;10;T;20200101;99990101;T&C;10830;0;11;8000;T;20201231
DDD;165493451;9;T;20190101;99990101;T&C;10930;0;11;2000;K;20201231
DDD;165579717;4;V;20140101;99990101;G&M;10710;0;12;8000;V;20181231
DDD;165579717;4;V;20140101;99990101;G&M;10710;0;12;8000;V;20191231
DDD;165579717;4;V;20140101;99990101;G&M;10710;0;12;8000;V;20201231
DDD;165579717;4;V;20140101;99990101;G&M;10710;0;12;8000;L;20171231
DDD;165590196;1;T;20190101;99990101;NATU;10840;0;10;10000;T;20191231
DDD;165590196;1;T;20190101;99990101;NATU;10840;0;10;10000;T;20201231
DDD;165590275;2;T;20170101;99990101;DIV;22120;0;12;9000;T;20181231
DDD;165590275;2;V;20170101;99990101;DIV;22120;0;12;10000;V;20191231
DDD;165590275;2;V;20170101;99990101;DIV;22120;0;12;10000;V;20201231
DDD;165590275;2;T;20170101;99990101;DIV;22140;0;10;9000;T;20171231
DDD;16559635;1;V;20190101;99990101;G&M;10520;1;16;10000;V;20191231
DDD;16559635;1;V;20190101;99990101;G&M;10520;1;16;10000;V;20201231
DDD;165617833;1;T;20150101;99990101;NATU;10830;0;11;10000;T;20181231
DDD;165617833;3;T;20200101;99990101;NATU;10830;0;11;8000;T;20201231
DDD;165617833;1;T;20150101;99990101;NATU;10830;0;11;10000;T;20171231
DDD;165674519;4;T;20190101;99990101;DIV;100610;0;11;7000;T;20191231
DDD;165674519;4;T;20190101;99990101;DIV;100610;0;11;7000;T;20201231
DDD;165683781;1;V;20090101;99990101;G&M;10710;0;12;8000;V;20181231
DDD;165683781;1;V;20090101;99990101;G&M;10710;0;12;8000;V;20191231
DDD;165683781;1;V;20090101;99990101;G&M;10610;0;14;8000;V;20201231
DDD;165683781;1;V;20090101;99990101;G&M;10710;0;12;8000;L;20171231
DDD;165695510;1;V;20060101;99990101;NATU;10710;0;12;10000;V;20181231
DDD;165695510;1;V;20060101;99990101;NATU;10710;0;12;10000;V;20191231
DDD;165695510;1;V;20060101;99990101;NATU;10710;0;12;10000;V;20201231
DDD;165695510;1;V;20060101;99990101;NATU;10710;0;12;10000;L;20171231
DDD;165697093;3;T;20200101;99990101;DIV;30520;0;12;8000;T;20201231
DDD;165719824;1;V;20140101;99990101;G&M;100230;0;7;8000;V;20181231
DDD;165719824;1;V;20140101;99990101;G&M;100230;0;7;8000;V;20191231
DDD;165719824;1;V;20140101;99990101;G&M;100230;0;7;8000;V;20201231
DDD;165719824;1;V;20140101;99990101;G&M;100230;0;7;8000;V;20171231
DDD;165720711;2;V;20090101;99990101;T&C;10710;0;12;8000;V;20181231
DDD;165720711;2;V;20090101;99990101;T&C;10710;0;12;6000;V;20191231
DDD;165720711;2;V;20090101;99990101;T&C;10710;0;12;5000;V;20201231
DDD;165720711;2;V;20090101;99990101;T&C;10710;0;12;8000;L;20171231
DDD;165732507;7;T;20190101;20190101;G&M;10930;0;11;2000;T;20191231
DDD;165805759;1;V;20060101;99990101;G&M;70420;0;12;10000;V;20181231
DDD;165805759;1;V;20060101;99990101;G&M;70420;0;12;10000;V;20191231
DDD;165805759;1;V;20060101;99990101;G&M;70420;0;12;10000;V;20201231
DDD;165805759;1;V;20060101;99990101;G&M;70420;0;11;8000;V;20171231
DDD;16580825;1;T;20140101;20180101;G&M;10830;0;11;10000;T;20181231
DDD;16580825;1;T;20140101;99990101;G&M;10830;0;11;10000;T;20171231
DDD;165925454;2;V;20150101;99990101;DIV;100430;0;8;5000;V;20181231
DDD;165925454;2;V;20150101;99990101;DIV;100430;0;8;5000;V;20191231
DDD;165925454;2;V;20150101;99990101;DIV;100430;0;8;7500;V;20201231
DDD;165925454;2;V;20150101;99990101;DIV;100430;0;8;5000;V;20171231
DDD;165936167;1;V;20190101;99990101;DIV;30130;0;8;8000;V;20191231
DDD;165936167;1;V;20190101;99990101;DIV;30130;0;8;8000;V;20201231
DDD;165971738;5;V;20060101;99990101;G&M;10920;0;12;6000;V;20181231
DDD;165971738;5;V;20060101;99990101;G&M;10920;0;12;6000;V;20191231
DDD;165971738;5;V;20060101;99990101;G&M;10920;0;12;6000;V;20201231
DDD;165971738;5;V;20060101;99990101;G&M;10920;0;12;6000;L;20171231
DDD;166045809;6;V;20090101;99990101;T&C;100910;0;10;8000;V;20181231
DDD;166045809;6;V;20090101;99990101;T&C;100910;0;10;8000;V;20191231
DDD;166045809;6;V;20090101;99990101;T&C;100910;0;10;8000;V;20201231
DDD;166045809;6;V;20090101;99990101;T&C;100910;0;10;8000;V;20171231
DDD;166093621;1;V;19970101;99990101;G&M;10610;0;14;8000;V;20181231
DDD;166093621;1;V;19970101;99990101;G&M;10520;1;16;8000;V;20191231
DDD;166093621;1;V;19970101;99990101;G&M;10520;1;16;10000;V;20201231
DDD;166093621;1;V;19970101;99990101;G&M;10610;0;14;8000;L;20171231
DDD;166123643;2;V;20160101;99990101;G&M;10710;0;12;10000;V;20181231
DDD;166123643;2;V;20160101;99990101;G&M;10710;0;12;10000;V;20191231
DDD;166123643;2;V;20160101;99990101;G&M;10710;0;12;10000;V;20201231
DDD;166123643;2;V;20160101;99990101;G&M;10710;0;12;10000;L;20171231
DDD;166123882;1;T;20160101;99990101;NATU;71040;0;11;10000;T;20181231
DDD;166123882;1;T;20160101;99990101;NATU;71040;0;11;10000;T;20171231
DDD;166201624;1;T;20180101;99990101;DIV;100230;0;7;8000;T;20181231
DDD;166201624;1;T;20180101;99990101;DIV;100230;0;7;7000;T;20191231
DDD;166201624;1;V;20180101;99990101;DIV;100230;0;7;7000;V;20201231
DDD;166209818;8;V;20120101;99990101;G&M;10620;0;13;10000;V;20181231
DDD;166209818;8;V;20120101;99990101;G&M;10520;1;16;10000;V;20191231
DDD;166209818;8;V;20120101;99990101;G&M;10520;1;16;10000;V;20201231
DDD;166209818;8;V;20120101;99990101;G&M;10710;0;12;10000;L;20171231
DDD;166209853;1;V;20090101;99990101;T&C;10710;0;12;10000;V;20181231
DDD;166209853;1;V;20090101;99990101;T&C;10710;0;12;10000;V;20191231
DDD;166209853;1;V;20090101;99990101;T&C;10710;0;12;10000;V;20201231
DDD;166209853;1;V;20090101;99990101;T&C;10710;0;12;10000;L;20171231
DDD;166220455;3;V;20000101;99990101;T&C;10710;0;12;7000;V;20181231
DDD;166220455;3;V;20000101;99990101;T&C;10710;0;12;7000;V;20191231
DDD;166220455;3;V;20000101;99990101;T&C;10710;0;12;8000;V;20201231
DDD;166220455;3;V;20000101;99990101;T&C;10710;0;12;8000;L;20171231
DDD;166247625;5;V;20150101;99990101;DIV;21810;0;13;8000;V;20181231
DDD;166247625;5;V;20150101;99990101;DIV;21810;0;13;8000;V;20191231
DDD;166247625;5;V;20150101;99990101;DIV;21810;0;13;8000;V;20201231
DDD;166247625;5;V;20150101;99990101;DIV;21810;0;13;8000;V;20171231
DDD;166353777;1;T;20180101;99990101;T&C;71030;0;12;6000;T;20181231
DDD;166353777;1;V;20180101;99990101;T&C;71030;0;12;7000;V;20191231
DDD;166353777;1;V;20180101;99990101;T&C;71030;0;12;7000;V;20201231
DDD;166356840;1;V;20140101;99990101;DIV;70320;0;12;8000;V;20181231
DDD;166356840;1;V;20140101;99990101;DIV;70320;0;12;8000;V;20191231
DDD;166356840;1;V;20140101;99990101;DIV;70320;0;12;8000;V;20201231
DDD;166356840;1;V;20140101;99990101;DIV;70320;0;12;8000;V;20171231
DDD;166363703;1;T;20200101;99990101;RECH;11010;0;10;4000;T;20201231
DDD;166367733;2;V;20040101;99990101;DIV;90320;0;11;8000;V;20181231
DDD;166367733;2;V;20040101;99990101;DIV;90320;0;11;8000;V;20191231
DDD;166367733;2;V;20040101;99990101;DIV;90320;0;11;8000;V;20201231
DDD;166367733;2;V;20040101;99990101;DIV;90320;0;11;8000;V;20171231
DDD;166385024;2;T;20180101;20190101;NATU;21920;0;10;4000;T;20181231
DDD;166385024;3;T;20200101;20210101;NATU;21910;0;11;2000;T;20201231
DDD;166391042;5;V;20170101;99990101;RECH;30830;0;6;7000;V;20181231
DDD;166391042;5;V;20170101;99990101;RECH;30830;0;6;7000;V;20191231
DDD;166391042;5;V;20170101;99990101;RECH;30830;0;6;7000;V;20201231
DDD;166391042;5;T;20170101;99990101;RECH;30830;0;6;6500;T;20171231
DDD;166402192;11;T;20170101;99990101;G&M;10940;0;10;2500;K;20171231
DDD;166436525;6;V;20160101;99990101;G&M;10520;1;16;4211;V;20181231
DDD;166436525;6;V;20160101;99990101;G&M;10520;1;16;4211;V;20191231
DDD;166436525;6;V;20160101;99990101;G&M;10520;1;16;4211;V;20201231
DDD;166436525;6;V;20160101;99990101;G&M;10520;1;16;4211;L;20171231
DDD;166437535;1;V;20000101;99990101;RECH;30830;0;6;6000;V;20181231
DDD;166437535;1;V;20000101;99990101;RECH;30830;0;6;6000;V;20191231
DDD;166437535;1;V;20000101;99990101;RECH;30830;0;6;8000;V;20201231
DDD;166437535;1;V;20000101;99990101;RECH;30830;0;6;6000;V;20171231
DDD;166447109;1;V;20140101;99990101;DIV;100230;0;7;6000;V;20181231
DDD;166447109;1;V;20140101;99990101;DIV;100230;0;7;6000;V;20191231
DDD;166447109;1;V;20140101;99990101;DIV;100230;0;7;4000;V;20201231
DDD;166447109;1;V;20140101;99990101;DIV;100230;0;7;6000;V;20171231
DDD;166448126;7;V;20020101;99990101;T&C;70130;0;11;9000;V;20181231
DDD;166448126;7;V;20020101;99990101;T&C;70130;0;11;9000;V;20191231
DDD;166448126;7;V;20020101;99990101;T&C;70130;0;11;9000;V;20201231
DDD;166448126;7;V;20020101;99990101;T&C;70130;0;11;9000;V;20171231
DDD;166451155;2;V;20130101;99990101;DIV;10930;0;11;2000;V;20181231
DDD;166451155;2;V;20130101;99990101;DIV;10930;0;11;3000;V;20191231
DDD;166451155;2;V;20130101;99990101;DIV;10930;0;11;3000;V;20201231
DDD;166451155;2;V;20130101;99990101;DIV;10930;0;11;2000;L;20171231
DDD;166464587;1;T;20200101;99990101;G&M;100230;0;7;8000;T;20201231
DDD;166468294;2;T;20200101;99990101;NATU;21410;0;9;5000;T;20201231
DDD;166482370;1;V;20000101;99990101;T&C;30220;0;5;6000;V;20181231
DDD;166482370;1;V;20000101;99990101;T&C;30220;0;5;6000;V;20191231
DDD;166482370;1;V;20000101;99990101;T&C;30220;0;5;6000;V;20201231
DDD;166482370;1;V;20000101;99990101;T&C;30220;0;5;6000;V;20171231
DDD;166484829;1;V;20070101;99990101;DIV;70910;0;10;10000;V;20181231
DDD;166484829;1;V;20070101;99990101;DIV;70910;0;10;10000;V;20191231
DDD;166484829;1;V;20070101;99990101;DIV;70910;0;10;10000;V;20201231
DDD;166484829;1;V;20070101;99990101;DIV;70910;0;10;10000;V;20171231
DDD;166487727;6;T;20190101;20190101;T&C;10840;0;10;2000;T;20191231
DDD;166487727;3;T;20140101;99990101;T&C;10840;0;10;8000;T;20171231
DDD;166496831;3;V;20130101;99990101;NATU;21430;0;8;10000;V;20181231
DDD;166496831;3;V;20130101;99990101;NATU;21430;0;8;10000;V;20191231
DDD;166496831;3;V;20130101;99990101;NATU;21430;0;8;10000;V;20201231
DDD;166496831;3;V;20130101;99990101;NATU;21430;0;8;10000;V;20171231
DDD;166505382;1;V;20140101;99990101;DIV;100810;0;10;7000;V;20181231
DDD;166505382;1;V;20140101;99990101;DIV;100810;0;10;7000;V;20191231
DDD;166505382;1;V;20140101;99990101;DIV;100810;0;10;7000;V;20201231
DDD;166505382;1;V;20140101;99990101;DIV;100810;0;10;6000;V;20171231
DDD;166518322;1;V;20100101;99990101;DIV;60120;0;10;10000;V;20181231
DDD;166518322;1;V;20100101;99990101;DIV;60120;0;10;10000;V;20191231
DDD;166518322;1;V;20100101;99990101;DIV;60120;0;10;10000;V;20201231
DDD;166518322;1;V;20100101;99990101;DIV;60120;0;10;10000;V;20171231
DDD;166524766;1;V;20090101;99990101;G&M;30110;0;10;10000;V;20181231
DDD;166524766;1;V;20090101;99990101;G&M;30110;0;10;10000;V;20191231
DDD;166524766;1;V;20090101;99990101;G&M;30110;0;10;10000;V;20201231
DDD;166524766;1;V;20090101;99990101;G&M;30110;0;10;10000;V;20171231
DDD;166527902;1;V;20160101;99990101;DIV;50420;0;7;6500;V;20181231
DDD;166527902;1;V;20160101;99990101;DIV;50420;0;7;6500;V;20191231
DDD;166527902;1;V;20160101;99990101;DIV;50420;0;7;6500;V;20201231
DDD;166527902;1;T;20160101;99990101;DIV;50420;0;7;6500;T;20171231
DDD;166528735;8;V;20120101;99990101;G&M;10520;1;16;9000;V;20181231
DDD;166528735;8;V;20120101;99990101;G&M;10520;1;16;9000;V;20191231
DDD;166528735;8;V;20120101;99990101;G&M;10520;1;16;9000;V;20201231
DDD;166528735;8;V;20120101;99990101;G&M;10520;1;16;10000;L;20171231
DDD;166528832;2;V;19980101;99990101;G&M;70110;0;13;10000;V;20181231
DDD;166528832;2;V;19980101;99990101;T&C;70110;0;13;8000;V;20191231
DDD;166528832;2;V;19980101;99990101;T&C;70110;0;13;8000;V;20201231
DDD;166528832;2;V;19980101;99990101;G&M;70110;0;13;10000;V;20171231
DDD;166534176;1;V;20070101;99990101;RECH;30830;0;6;7000;V;20181231
DDD;166534176;1;V;20070101;99990101;RECH;30830;0;6;7000;V;20191231
DDD;166534176;1;V;20070101;99990101;RECH;30830;0;6;7000;V;20201231
DDD;166534176;1;V;20070101;99990101;RECH;30830;0;6;7000;V;20171231
DDD;166534255;2;T;20180101;99990101;DIV;70930;0;8;9000;T;20181231
DDD;166534255;2;V;20180101;99990101;G&M;100220;0;8;8000;V;20191231
DDD;166534255;2;V;20180101;99990101;G&M;100220;0;8;8000;V;20201231
DDD;166536494;8;V;20120101;99990101;G&M;10920;0;12;2000;V;20181231
DDD;166536494;8;V;20120101;99990101;G&M;10920;0;12;8000;V;20191231
DDD;166536494;10;T;20200101;99990101;G&M;10820;0;12;4000;T;20201231
DDD;166536494;8;V;20120101;99990101;G&M;10920;0;12;4000;V;20201231
DDD;166536494;8;T;20120101;99990101;G&M;10920;0;12;2000;L;20171231
DDD;166538206;4;V;20000101;99990101;DIV;10830;0;11;8000;V;20171231
DDD;166538351;1;T;20200101;99990101;DIV;80710;0;8;7000;T;20201231
DDD;166544321;1;V;20090101;99990101;DIV;30210;0;6;7500;V;20181231
DDD;166544321;1;V;20090101;99990101;NATU;30820;0;7;6000;V;20191231
DDD;166544321;1;V;20090101;99990101;NATU;30820;0;7;6000;V;20201231
DDD;166544321;1;V;20090101;99990101;DIV;30210;0;6;7000;V;20171231
DDD;166545781;1;V;19980101;99990101;DIV;30310;0;7;10000;V;20181231
DDD;166545781;1;V;19980101;99990101;DIV;30310;0;8;10000;V;20191231
DDD;166545781;1;V;19980101;99990101;DIV;30310;0;8;10000;V;20201231
DDD;166545781;1;V;19980101;99990101;DIV;30310;0;7;10000;V;20171231
DDD;166548521;2;V;20070101;99990101;RECH;30830;0;6;6000;V;20181231
DDD;166548521;2;V;20070101;99990101;RECH;30830;0;6;6000;V;20191231
DDD;166548521;2;V;20070101;99990101;RECH;30830;0;6;6000;V;20201231
DDD;166548521;2;V;20070101;99990101;RECH;30830;0;6;9000;V;20171231
DDD;166556754;1;V;20000101;99990101;DIV;30220;0;5;8000;V;20181231
DDD;166556754;1;V;20000101;99990101;DIV;30210;0;6;8000;V;20191231
DDD;166556754;1;V;20000101;99990101;DIV;30210;0;6;6000;V;20201231
DDD;166556754;1;V;20000101;99990101;DIV;30220;0;5;8000;V;20171231
DDD;166558052;1;V;20110101;99990101;NATU;21320;0;10;10000;V;20181231
DDD;166558052;1;V;20110101;99990101;NATU;21320;0;10;10000;V;20191231
DDD;166558052;1;V;20110101;99990101;NATU;21320;0;10;10000;V;20201231
DDD;166558052;1;V;20110101;99990101;NATU;21330;0;9;10000;V;20171231
DDD;166558113;5;V;20150101;99990101;G&M;30840;0;5;2000;V;20181231
DDD;166558113;5;V;20150101;99990101;G&M;30840;0;5;2000;V;20191231
DDD;166558113;5;V;20150101;99990101;G&M;30840;0;5;2000;V;20201231
DDD;166558113;5;V;20150101;99990101;G&M;30840;0;5;2000;V;20171231
DDD;166559251;1;T;20180101;99990101;NATU;30130;0;8;6000;T;20181231
DDD;166559251;1;V;20180101;99990101;DIV;30130;0;8;7000;V;20191231
DDD;166559251;1;V;20180101;99990101;DIV;30130;0;8;8000;V;20201231
DDD;166565634;7;T;20160101;99990101;G&M;10830;0;11;9000;T;20181231
DDD;166565634;7;T;20160101;99990101;G&M;10830;0;11;9000;T;20191231
DDD;166565634;7;T;20160101;99990101;G&M;10830;0;11;8000;T;20171231
DDD;166566177;1;V;20080101;99990101;RECH;30140;0;7;8000;V;20181231
DDD;166566177;1;V;20080101;99990101;RECH;30140;0;7;8000;V;20191231
DDD;166566177;1;V;20080101;99990101;RECH;30140;0;7;8000;V;20201231
DDD;166566177;1;V;20080101;99990101;RECH;30140;0;7;8000;V;20171231
DDD;166568149;1;T;20170101;99990101;DIV;30820;0;7;6000;T;20171231
